url_length,count_digits,has_at,has_https,count_dots,has_hyphen,has_ip,count_special_chars,count_slash,path_length,count_subdomains,has_suspicious_words,url_entropy,digit_ratio,has_port,tld_length,is_shortened_url,label
26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.4885252948977485,0.0,0.0,3.0,0.0,0
32.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,11.0,2.0,0.0,3.9917292966721747,0.3125,0.0,3.0,0.0,1
51.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,31.0,1.0,0.0,4.576850773718021,0.0,0.0,2.0,0.0,1
30.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,8.0,2.0,0.0,3.8817276788697366,0.4,0.0,3.0,0.0,1
34.0,16.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.9957153271690524,0.47058823529411764,1.0,9.0,0.0,1
18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.4193819456463714,0.0,0.0,5.0,0.0,0
35.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,14.0,2.0,0.0,4.093149802473811,0.3142857142857143,0.0,2.0,0.0,1
36.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.329239931817579,0.1111111111111111,0.0,2.0,0.0,1
38.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.13569955274647,0.10526315789473684,0.0,2.0,0.0,1
59.0,13.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,37.0,2.0,0.0,4.174116102339002,0.22033898305084745,0.0,3.0,0.0,1
40.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.3464393446710154,0.125,0.0,2.0,0.0,1
31.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.808719697344071,0.41935483870967744,1.0,7.0,0.0,1
18.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.197159723424149,0.0,0.0,2.0,0.0,0
31.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,2.0,0.0,4.220167681284828,0.3548387096774194,0.0,2.0,0.0,1
53.0,30.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,33.0,2.0,0.0,4.019819982620165,0.5660377358490566,0.0,2.0,0.0,1
28.0,10.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,7.0,2.0,0.0,3.753434386188785,0.35714285714285715,0.0,2.0,0.0,1
35.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.093149802473811,0.11428571428571428,0.0,2.0,0.0,1
27.0,14.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.7504647066537,0.5185185185185185,1.0,8.0,0.0,1
27.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,6.0,2.0,0.0,3.782122224145305,0.37037037037037035,0.0,3.0,0.0,1
34.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,11.0,2.0,0.0,4.24173085589259,0.35294117647058826,1.0,6.0,0.0,1
107.0,22.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,77.0,1.0,0.0,5.137149145652647,0.205607476635514,0.0,2.0,0.0,1
38.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,16.0,1.0,0.0,4.240962710641206,0.0,0.0,3.0,0.0,1
27.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,5.0,2.0,0.0,3.81008102052173,0.4074074074074074,0.0,3.0,0.0,1
23.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.588354347173233,0.0,0.0,3.0,0.0,0
39.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.31682689807206,0.05128205128205128,0.0,2.0,0.0,1
23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.740953260404839,0.0,0.0,3.0,1.0,0
37.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,16.0,2.0,0.0,4.121219243831912,0.2702702702702703,0.0,3.0,0.0,1
64.0,12.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,31.0,1.0,0.0,4.654078664259099,0.1875,0.0,4.0,0.0,1
30.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,3.948394345536403,0.03333333333333333,0.0,3.0,0.0,1
31.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,9.0,2.0,0.0,4.050970503935262,0.3548387096774194,0.0,2.0,0.0,1
30.0,17.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.594087996100047,0.5666666666666667,1.0,9.0,0.0,1
35.0,17.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.815735346915335,0.4857142857142857,1.0,9.0,0.0,1
29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.021268494903765,0.0,0.0,3.0,0.0,0
25.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.813660689688186,0.0,0.0,3.0,0.0,0
15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.640223928941852,0.06666666666666667,0.0,2.0,0.0,0
31.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,4.0667842134731025,0.41935483870967744,1.0,8.0,0.0,1
29.0,16.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.509035633790891,0.5517241379310345,1.0,8.0,0.0,1
30.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,4.031401845392172,0.03333333333333333,0.0,2.0,0.0,1
34.0,16.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,4.138502179294739,0.47058823529411764,1.0,9.0,0.0,1
44.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,4.112063152384018,0.0,0.0,3.0,0.0,1
27.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.736006946447656,0.37037037037037035,0.0,3.0,0.0,1
32.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.179229296672175,0.15625,0.0,2.0,0.0,1
40.0,22.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,14.0,2.0,0.0,3.9184539577019217,0.55,1.0,8.0,0.0,1
29.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,3.9093680639438846,0.034482758620689655,0.0,3.0,0.0,1
23.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.588354347173233,0.391304347826087,0.0,2.0,0.0,1
29.0,10.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,8.0,2.0,0.0,4.090234012145144,0.3448275862068966,0.0,3.0,0.0,1
22.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.641249800455479,0.0,0.0,2.0,0.0,0
37.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.296630730201454,0.1891891891891892,0.0,2.0,0.0,1
44.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,4.064338937154249,0.045454545454545456,0.0,3.0,0.0,1
64.0,18.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,12.0,1.0,0.0,4.651864454101657,0.28125,0.0,3.0,0.0,1
33.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,12.0,2.0,0.0,4.104407755459851,0.30303030303030304,0.0,3.0,0.0,1
108.0,24.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,77.0,1.0,0.0,5.288038979710583,0.2222222222222222,0.0,2.0,0.0,1
30.0,14.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.4444138295776114,0.4666666666666667,1.0,8.0,0.0,1
30.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,9.0,2.0,0.0,4.056564762130955,0.4,0.0,3.0,0.0,1
37.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,4.391489514102183,0.05405405405405406,0.0,3.0,0.0,1
17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.4104172527605194,0.058823529411764705,0.0,2.0,0.0,1
33.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,7.0,2.0,0.0,4.12728313431329,0.42424242424242425,1.0,7.0,0.0,1
20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.4464393446710155,0.0,0.0,2.0,0.0,0
20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.284183719779189,0.0,0.0,3.0,0.0,0
37.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.350684784255509,0.08108108108108109,0.0,2.0,0.0,1
38.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,4.4514890264306795,0.07894736842105263,0.0,2.0,0.0,1
40.0,22.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,14.0,2.0,0.0,3.720950594454669,0.55,1.0,7.0,0.0,1
30.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,8.0,2.0,0.0,3.560011530389629,0.36666666666666664,0.0,3.0,0.0,1
35.0,17.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,4.150292659616669,0.4857142857142857,1.0,9.0,0.0,1
33.0,15.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,8.0,2.0,0.0,3.8848588918890474,0.45454545454545453,1.0,7.0,0.0,1
38.0,14.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,14.0,2.0,0.0,4.280693631807704,0.3684210526315789,1.0,7.0,0.0,1
41.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,19.0,2.0,0.0,4.119627919199463,0.34146341463414637,0.0,3.0,0.0,1
34.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.219528282299547,0.20588235294117646,0.0,2.0,0.0,1
37.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.337435460048129,0.08108108108108109,0.0,2.0,0.0,1
20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.584183719779189,0.0,0.0,3.0,1.0,0
38.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.233997907838828,0.10526315789473684,0.0,2.0,0.0,1
24.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.4235332098491886,0.375,0.0,3.0,0.0,1
25.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,3.893660689688186,0.08,0.0,2.0,0.0,1
48.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,22.0,2.0,0.0,4.2801876989901,0.2916666666666667,1.0,6.0,0.0,1
39.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,19.0,2.0,0.0,4.137841000858057,0.23076923076923078,0.0,3.0,0.0,1
38.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.4385883686498095,0.10526315789473684,0.0,2.0,0.0,1
36.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,1.0,0.0,4.350209029099897,0.1111111111111111,0.0,3.0,0.0,1
40.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,4.277567157116929,0.075,0.0,2.0,0.0,1
20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.584183719779189,0.0,0.0,3.0,1.0,0
20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.8841837197791893,0.0,0.0,2.0,0.0,0
38.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,12.0,2.0,0.0,4.271100790318224,0.3684210526315789,1.0,8.0,0.0,1
28.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.770942421748537,0.0,0.0,2.0,0.0,0
31.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,3.9535656649464275,0.0,0.0,3.0,0.0,1
14.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.3248629576173565,0.07142857142857142,0.0,2.0,0.0,0
26.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.873140679513133,0.0,0.0,3.0,0.0,0
30.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,8.0,2.0,0.0,3.9898980954642878,0.36666666666666664,0.0,2.0,0.0,1
30.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,4.123231428797621,0.2,0.0,6.0,0.0,1
34.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.1499833418113035,0.08823529411764706,0.0,2.0,0.0,1
47.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,4.20386665049968,0.0,0.0,2.0,0.0,1
34.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.138502179294739,0.14705882352941177,0.0,2.0,0.0,1
32.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.9886085007312415,0.4375,1.0,8.0,0.0,1
36.0,13.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,13.0,2.0,0.0,3.4682270867523113,0.3611111111111111,0.0,3.0,0.0,1
33.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,11.0,2.0,0.0,3.930609649595924,0.3939393939393939,0.0,3.0,0.0,1
32.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.7889097655573916,0.4375,1.0,9.0,0.0,1
29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.9093680639438846,0.0,0.0,3.0,0.0,0
37.0,16.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,9.0,2.0,0.0,4.057313082302175,0.43243243243243246,1.0,8.0,0.0,1
19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.326360407952694,0.0,0.0,3.0,0.0,0
36.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,14.0,2.0,0.0,3.99313255764786,0.3055555555555556,0.0,3.0,0.0,1
37.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,17.0,2.0,0.0,4.162023973678586,0.2702702702702703,0.0,3.0,0.0,1
37.0,16.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,9.0,2.0,0.0,4.046762824854521,0.43243243243243246,1.0,8.0,0.0,1
23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.306170651709187,0.0,0.0,3.0,0.0,0
45.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,3.9558660856904804,0.0,0.0,3.0,0.0,1
22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.4130884364257574,0.0,0.0,3.0,0.0,0
32.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.7897170014624826,0.0,0.0,3.0,1.0,0
36.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.082112238699808,0.1388888888888889,0.0,2.0,0.0,1
34.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.373796296941798,0.17647058823529413,0.0,2.0,0.0,1
29.0,16.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.5293835808868543,0.5517241379310345,1.0,9.0,0.0,1
29.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.5554141844097327,0.41379310344827586,0.0,3.0,0.0,1
35.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.185867302411999,0.11428571428571428,0.0,2.0,0.0,1
35.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,13.0,2.0,0.0,3.976010789042101,0.34285714285714286,0.0,3.0,0.0,1
20.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.6464393446710157,0.1,0.0,3.0,0.0,0
31.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,2.0,0.0,4.106949132758152,0.3548387096774194,0.0,2.0,0.0,1
83.0,20.0,0.0,1.0,2.0,0.0,0.0,17.0,4.0,62.0,0.0,0.0,3.9667201988750715,0.24096385542168675,0.0,4.0,0.0,1
49.0,22.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,28.0,2.0,0.0,4.4127944769809,0.4489795918367347,0.0,2.0,0.0,1
26.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.056020968057882,0.0,0.0,2.0,0.0,0
18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.2390979179887864,0.0,0.0,2.0,0.0,0
19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.9321380397593746,0.0,0.0,2.0,0.0,0
46.0,16.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,18.0,2.0,0.0,4.377278130987436,0.34782608695652173,1.0,8.0,0.0,1
46.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,17.0,1.0,0.0,4.221946673862943,0.021739130434782608,0.0,2.0,0.0,1
24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.573934896284056,0.0,0.0,3.0,0.0,0
23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.708132064658601,0.0,0.0,4.0,0.0,0
34.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,15.0,2.0,0.0,4.124083797069061,0.23529411764705882,0.0,2.0,0.0,1
34.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.432619826353562,0.11764705882352941,0.0,2.0,0.0,1
28.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,8.0,2.0,0.0,3.896291529045928,0.32142857142857145,0.0,2.0,0.0,1
34.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,4.314972767530033,0.058823529411764705,0.0,2.0,0.0,1
24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.5535088547976783,0.0,0.0,3.0,0.0,0
21.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.3680424225727155,0.47619047619047616,0.0,3.0,0.0,1
28.0,9.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,8.0,2.0,0.0,3.9137995646056805,0.32142857142857145,0.0,1.0,0.0,1
20.0,8.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.6464393446710157,0.4,0.0,1.0,0.0,1
32.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.9496987351738495,0.0,0.0,2.0,0.0,0
19.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.787143960698139,0.0,0.0,2.0,0.0,0
20.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,3.5464393446710156,0.3,0.0,1.0,0.0,1
32.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,9.0,2.0,0.0,3.965018266288633,0.375,0.0,3.0,0.0,1
25.0,13.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.6430741894285696,0.52,0.0,3.0,0.0,1
50.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,20.0,1.0,0.0,3.9590795706241746,0.32,0.0,3.0,0.0,1
38.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,4.221097250057957,0.05263157894736842,0.0,3.0,0.0,1
29.0,13.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.6335059949783672,0.4482758620689655,1.0,8.0,0.0,1
20.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.9219280948873627,0.1,0.0,3.0,0.0,0
35.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,4.185867302411999,0.05714285714285714,0.0,3.0,0.0,1
33.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.043801694853791,0.12121212121212122,0.0,2.0,0.0,1
31.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,4.0022680844408445,0.41935483870967744,1.0,9.0,0.0,1
31.0,15.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.8890495359141695,0.4838709677419355,1.0,8.0,0.0,1
38.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.4713544870139295,0.07894736842105263,0.0,2.0,0.0,1
57.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,30.0,1.0,0.0,4.165599445047945,0.03508771929824561,0.0,3.0,0.0,1
25.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,3.973660689688186,0.08,0.0,2.0,0.0,1
24.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.9072682296173893,0.0,0.0,2.0,0.0,0
19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.5368867237421675,0.0,0.0,5.0,0.0,0
19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.2158411726837532,0.0,0.0,5.0,0.0,0
39.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,17.0,2.0,0.0,4.150410872541982,0.3333333333333333,0.0,3.0,0.0,1
18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.155221528859512,0.0,0.0,3.0,0.0,0
30.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,2.0,0.0,4.148394345536404,0.3333333333333333,0.0,2.0,0.0,1
46.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,24.0,2.0,0.0,4.137161140604462,0.2826086956521739,0.0,3.0,0.0,1
15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.139572261986723,0.0,0.0,2.0,0.0,1
33.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.47606419505047,0.09090909090909091,0.0,2.0,0.0,1
47.0,16.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,20.0,2.0,0.0,4.275036394498539,0.3404255319148936,1.0,7.0,0.0,1
28.0,15.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,6.0,2.0,0.0,3.842370993177109,0.5357142857142857,0.0,3.0,0.0,1
23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.5183699787194587,0.0,0.0,3.0,0.0,0
37.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.499597622210291,0.08108108108108109,0.0,2.0,0.0,1
25.0,13.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.543465189601647,0.52,0.0,3.0,0.0,1
29.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,8.0,2.0,0.0,3.9093680639438846,0.3448275862068966,0.0,2.0,0.0,1
28.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.137537511266052,0.07142857142857142,0.0,3.0,0.0,0
17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.2195282822995472,0.0,0.0,3.0,0.0,0
37.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,16.0,2.0,0.0,3.979459446593087,0.2702702702702703,0.0,2.0,0.0,1
36.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,1.0,0.0,4.239097917988786,0.05555555555555555,0.0,3.0,0.0,1
38.0,12.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,17.0,2.0,0.0,4.188331131693838,0.3157894736842105,0.0,3.0,0.0,1
47.0,17.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,25.0,2.0,0.0,4.517250819716713,0.3617021276595745,0.0,3.0,0.0,1
27.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,4.106377316818026,0.4074074074074074,0.0,3.0,0.0,1
38.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,16.0,2.0,0.0,4.010570934268483,0.2894736842105263,0.0,3.0,0.0,1
33.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.12728313431329,0.21212121212121213,0.0,2.0,0.0,1
35.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.378864088188098,0.05714285714285714,0.0,2.0,0.0,1
46.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,24.0,1.0,0.0,4.466405641207215,0.21739130434782608,0.0,2.0,0.0,1
17.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.6901165175936645,0.058823529411764705,0.0,4.0,0.0,0
29.0,16.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.6335059949783672,0.5517241379310345,1.0,8.0,0.0,1
32.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,4.140319531114783,0.0625,0.0,3.0,0.0,1
41.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,20.0,2.0,0.0,4.070847431394585,0.24390243902439024,0.0,2.0,0.0,1
27.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,4.0043444463675275,0.4074074074074074,0.0,3.0,0.0,1
33.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.7148697866030833,0.45454545454545453,1.0,8.0,0.0,1
18.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.6835423624332306,0.05555555555555555,0.0,4.0,0.0,0
38.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.313459750171824,0.13157894736842105,0.0,2.0,0.0,1
